date,naics3,nbonds,spr_avg,spr_p50,spr_std,nbonds*spr_avg
2014Q1,212,121,4.4837,3.5259,2.9686,542.5277
2014Q2,212,118,4.551,3.3489,3.4739,537.018
2014Q3,212,117,5.5206,4.0455,4.7547,645.9102
2014Q4,212,105,8.3098,5.1547,8.7158,872.529
2015Q1,212,87,6.7867,4.1006,6.6208,590.4429
2015Q2,212,72,8.9241,3.7929,8.7568,642.5352
2015Q3,212,57,10.8084,4.3313,12.129,616.0788
2015Q4,212,44,6.4445,4.0225,7.2925,283.558
2016Q1,212,13,7.8543,4.2135,8.3656,102.1059
1973Q1,213,3,0.9553,0.9585,0.0776,2.8659
1973Q2,213,3,1.0785,1.1137,0.191,3.2355
1973Q3,213,3,0.8948,0.9244,0.2113,2.6844
1973Q4,213,3,1.2866,1.1647,0.2112,3.8598
1974Q1,213,3,1.2413,1.3024,0.1873,3.7239
1974Q2,213,3,1.4049,1.3478,0.2702,4.2147
1974Q3,213,3,2.1018,1.958,0.3773,6.3054
1974Q4,213,3,2.3534,2.4348,0.1434,7.0602
1975Q1,213,3,1.6021,1.625,0.0811,4.8063
1975Q2,213,3,1.3267,1.3716,0.1009,3.9801
1975Q3,213,3,1.3813,1.3451,0.1122,4.1439
1975Q4,213,3,1.1309,1.1237,0.1109,3.3927
1976Q1,213,3,0.7873,0.7824,0.0751,2.3619
1976Q2,213,3,1.0128,0.993,0.0558,3.0384
1976Q3,213,3,0.8092,0.8584,0.1389,2.4276
1976Q4,213,3,0.9683,0.9483,0.1811,2.9049
1977Q1,213,3,0.9163,0.8972,0.0518,2.7489
1977Q2,213,3,0.7421,0.8007,0.1108,2.2263
1977Q3,213,3,0.6978,0.7122,0.0422,2.0934
1977Q4,213,3,0.7624,0.8187,0.1086,2.2872
1978Q1,213,3,0.6444,0.6642,0.054,1.9332
1978Q2,213,3,0.5987,0.6275,0.0971,1.7961
1978Q3,213,3,0.4143,0.4655,0.1242,1.2429
1978Q4,213,3,0.2841,0.3171,0.2137,0.8523
1979Q1,213,3,0.2177,0.2165,0.0594,0.6531
1979Q2,213,3,0.5941,0.5948,0.1046,1.7823
1979Q3,213,3,0.4438,0.5029,0.1436,1.3314
1979Q4,213,3,0.2894,0.3709,0.1417,0.8682
1980Q1,213,3,0.7921,0.8067,0.0991,2.3763
1980Q2,213,3,0.7619,0.7633,0.3353,2.2857
1980Q3,213,3,0.5103,0.3816,0.324,1.5309
1980Q4,213,3,0.3516,0.1764,0.4022,1.0548
1981Q1,213,3,0.5153,0.531,0.2682,1.5459
1981Q2,213,3,0.7498,0.9124,0.5081,2.2494
1981Q3,213,3,0.9181,1.1911,0.5126,2.7543
1981Q4,213,3,1.1159,1.1748,0.2626,3.3477
1982Q1,213,3,1.1184,1.1346,0.1333,3.3552
1982Q2,213,3,0.9825,1.0233,0.1537,2.9475
1982Q3,213,3,1.0983,1.0862,0.0757,3.2949
1982Q4,213,3,1.0224,1.057,0.0871,3.0672
1983Q1,213,3,0.6815,0.7295,0.1699,2.0445
1983Q2,213,3,0.3031,0.2686,0.0609,0.9093
1983Q3,213,3,0.4542,0.4684,0.0962,1.3626
1983Q4,213,3,0.5394,0.5841,0.097,1.6182
1984Q1,213,3,0.5445,0.5396,0.0321,1.6335
1984Q2,213,3,0.4242,0.3983,0.095,1.2726
1984Q3,213,3,0.5362,0.5328,0.0489,1.6086
1984Q4,213,3,0.4335,0.4701,0.1154,1.3005
1985Q1,213,3,0.4459,0.4018,0.0767,1.3377
1985Q2,213,3,0.3872,0.4489,0.1149,1.1616
1985Q3,213,3,0.3752,0.3587,0.0299,1.1256
1985Q4,213,3,0.5561,0.5722,0.081,1.6683
1986Q1,213,3,1.0579,1.0208,0.6217,3.1737
1986Q2,213,3,1.4052,1.5406,0.2897,4.2156
1986Q3,213,3,1.8567,1.7457,0.359,5.5701
1986Q4,213,3,1.8955,1.9007,0.0122,5.6865
1987Q1,213,3,1.6242,1.6352,0.0652,4.8726
1987Q2,213,1,1.4671,1.4671,,1.4671
1991Q1,213,2,1.264,1.264,0.0623,2.528
1991Q2,213,3,1.1123,1.0889,0.0917,3.3369
1991Q3,213,3,1.0769,1.0564,0.0652,3.2307
1991Q4,213,4,2.1204,1.2562,1.8072,8.4816
1992Q1,213,6,3.1883,1.7542,2.8577,19.1298
1992Q2,213,6,3.2185,1.5363,2.9399,19.311
1992Q3,213,6,2.2042,1.5313,1.4711,13.2252
1992Q4,213,6,2.9924,2.9002,1.8406,17.9544
1993Q1,213,6,3.4444,3.3428,2.3025,20.6664
1993Q2,213,9,2.2571,1.1368,1.7914,20.3139
1993Q3,213,10,2.3041,1.155,1.6982,23.041
1993Q4,213,12,2.3621,1.9485,1.4946,28.3452
1994Q1,213,12,2.2136,1.8825,1.4777,26.5632
1994Q2,213,12,2.1295,1.8785,1.2233,25.554
1994Q3,213,12,1.9575,1.727,1.1143,23.49
1994Q4,213,12,1.7518,1.6458,0.961,21.0216
1995Q1,213,14,1.8556,1.1491,1.2192,25.9784
1995Q2,213,16,1.852,1.2082,1.3235,29.632
1995Q3,213,18,1.768,1.1209,1.2737,31.824
1995Q4,213,19,1.8962,1.3001,1.413,36.0278
1996Q1,213,21,2.0014,1.5319,1.2269,42.0294
1996Q2,213,28,1.8938,1.561,0.9472,53.0264
1996Q3,213,34,1.7096,1.3779,0.9674,58.1264
1996Q4,213,23,2.1048,1.9302,1.0155,48.4104
1997Q1,213,30,1.8144,1.7534,0.9109,54.432
1997Q2,213,39,1.8751,2.1021,0.9102,73.1289
1997Q3,213,44,1.9436,2.0658,0.9645,85.5184
1997Q4,213,42,2.0816,2.3727,1.0201,87.4272
1998Q1,213,45,1.891,2.2716,0.8185,85.095
1998Q2,213,31,1.6633,1.1857,0.9803,51.5623
1998Q3,213,41,2.9148,1.9285,2.4947,119.5068
1998Q4,213,45,4.0727,2.3862,4.6701,183.2715
1999Q1,213,45,3.3885,2.2497,2.0574,152.4825
1999Q2,213,48,2.9079,1.7593,1.8532,139.5792
1999Q3,213,52,2.8648,1.912,1.4678,148.9696
1999Q4,213,51,2.4341,1.702,1.1969,124.1391
2000Q1,213,51,2.4793,2.2158,1.0787,126.4443
2000Q2,213,48,2.7479,2.8022,0.9653,131.8992
2000Q3,213,48,2.3768,2.1534,0.8768,114.0864
2000Q4,213,36,2.6321,1.9844,1.4413,94.7556
2001Q1,213,30,2.6369,1.745,1.49,79.107
2001Q2,213,30,2.426,1.79,1.2561,72.78
2001Q3,213,27,3.2501,2.1436,1.9979,87.7527
2001Q4,213,30,4.0313,2.8386,3.2605,120.939
2002Q1,213,30,3.7451,2.4113,3.3389,112.353
2002Q2,213,33,3.5941,3.1801,3.2405,118.6053
2002Q3,213,31,4.1675,4.5654,3.0974,129.1925
2002Q4,213,35,3.7631,3.9728,2.5268,131.7085
2003Q1,213,37,3.3751,1.6262,2.2677,124.8787
2003Q2,213,27,4.2167,5.3109,2.2167,113.8509
2003Q3,213,25,4.1515,4.6503,2.2155,103.7875
2003Q4,213,22,3.5736,3.5173,2.0019,78.6192
2004Q1,213,22,3.5417,3.8342,2.0705,77.9174
2004Q2,213,24,3.4533,3.9013,1.7684,82.8792
2004Q3,213,18,3.0333,3.3035,1.719,54.5994
2004Q4,213,19,2.692,2.0083,1.6004,51.148
2005Q1,213,14,2.6858,2.7331,1.1052,37.6012
2005Q2,213,15,2.538,2.7623,1.0615,38.07
2005Q3,213,15,2.1798,2.1299,0.8709,32.697
2005Q4,213,14,1.6196,1.6357,0.9219,22.6744
2006Q1,213,12,1.4944,1.1929,0.9406,17.9328
2006Q2,213,13,1.5421,0.9145,0.8609,20.0473
2006Q3,213,15,1.6643,0.9995,0.9622,24.9645
2006Q4,213,18,1.901,1.6061,1.0119,34.218
2007Q1,213,18,1.8942,1.6964,0.9717,34.0956
2007Q2,213,18,1.8253,1.5032,0.9498,32.8554
2007Q3,213,21,2.5046,2.7981,1.2256,52.5966
2007Q4,213,22,2.9739,3.1758,1.464,65.4258
2008Q1,213,24,3.9563,4.2509,1.6444,94.9512
2008Q2,213,25,3.4055,3.4335,1.2579,85.1375
2008Q3,213,27,3.9199,3.8364,1.7612,105.8373
2008Q4,213,30,9.7478,9.8995,5.5314,292.434
2009Q1,213,30,10.3945,8.9786,6.3157,311.835
2009Q2,213,32,6.8099,5.4604,3.7911,217.9168
2009Q3,213,38,4.9986,4.0347,3.077,189.9468
2009Q4,213,43,4.0257,3.3912,2.5461,173.1051
2010Q1,213,41,4.213,4.6923,2.5348,172.733
2010Q2,213,40,4.851,4.986,2.7592,194.04
2010Q3,213,47,4.9648,4.9113,2.8278,233.3456
2010Q4,213,55,4.5396,3.945,2.9464,249.678
2011Q1,213,58,3.6498,3.5386,2.1463,211.6884
2011Q2,213,48,3.8759,4.2528,2.1348,186.0432
2011Q3,213,48,5.0552,5.5088,2.7293,242.6496
2011Q4,213,47,5.1705,5.5343,2.5368,243.0135
2012Q1,213,54,4.9354,5.4873,2.352,266.5116
2012Q2,213,65,5.4426,6.1009,2.6014,353.769
2012Q3,213,66,5.1437,5.5968,2.6013,339.4842
2012Q4,213,70,4.8825,5.5529,2.5694,341.775
2013Q1,213,71,4.6303,5.2619,2.3224,328.7513
2013Q2,213,60,4.8448,5.549,2.2407,290.688
2013Q3,213,53,4.5909,5.5145,2.1545,243.3177
2013Q4,213,48,4.4504,4.9409,1.9864,213.6192
2014Q1,213,45,4.2444,4.4798,1.9659,190.998
2014Q2,213,39,3.9078,4.0201,1.9469,152.4042
2014Q3,213,33,4.4988,4.6348,1.9553,148.4604
2014Q4,213,30,9.0222,7.1416,6.3322,270.666
2015Q1,213,27,8.6637,7.7888,4.6411,233.9199
2015Q2,213,27,7.6528,7.1968,4.2029,206.6256
2015Q3,213,27,12.8174,11.3036,8.6477,346.0698
2015Q4,213,21,15.0532,12.9668,10.5568,316.1172
2016Q1,213,3,13.4771,9.2154,9.1998,40.4313
1973Q1,221,109,1.1197,1.0112,0.2905,122.0473
1973Q2,221,113,1.1459,1.1176,0.3054,129.4867
1973Q3,221,114,0.9785,0.9208,0.3086,111.549
1973Q4,221,115,1.3891,1.3186,0.2888,159.7465
1974Q1,221,120,1.3529,1.2478,0.3224,162.348
1974Q2,221,124,1.842,1.6901,0.5581,228.408
1974Q3,221,126,2.8112,2.6602,0.7533,354.2112
1974Q4,221,126,2.9619,2.7073,0.9806,373.1994
1975Q1,221,129,2.1668,1.9621,0.8204,279.5172
1975Q2,221,135,2.0137,1.8395,0.6928,271.8495
1975Q3,221,141,1.9233,1.779,0.6467,271.1853
1975Q4,221,143,1.7076,1.5972,0.5873,244.1868
1976Q1,221,147,1.2373,1.1379,0.4931,181.8831
1976Q2,221,149,1.2518,1.1605,0.4673,186.5182
1976Q3,221,152,1.0602,0.984,0.4678,161.1504
1976Q4,221,156,1.1294,1.076,0.4921,176.1864
1977Q1,221,156,1.0905,1.0363,0.4691,170.118
1977Q2,221,158,0.998,0.9848,0.4705,157.684
1977Q3,221,164,1.0033,0.9774,0.4889,164.5412
1977Q4,221,165,1.025,0.9854,0.4504,169.125
1978Q1,221,160,0.9105,0.8705,0.4158,145.68
1978Q2,221,159,0.9485,0.9187,0.4169,150.8115
1978Q3,221,157,0.8391,0.7713,0.38,131.7387
1978Q4,221,164,0.8209,0.7867,0.4109,134.6276
1979Q1,221,168,0.9311,0.8756,0.4251,156.4248
1979Q2,221,170,0.9425,0.905,0.4398,160.225
1979Q3,221,161,0.8603,0.84,0.4,138.5083
1979Q4,221,174,1.0936,1.0411,0.5295,190.2864
1980Q1,221,174,1.2055,1.1127,0.6167,209.757
1980Q2,221,185,1.1863,0.9793,0.7951,219.4655
1980Q3,221,195,1.1107,0.9746,0.6089,216.5865
1980Q4,221,197,1.2406,1.1692,0.624,244.3982
1981Q1,221,189,1.1378,1.0162,0.6507,215.0442
1981Q2,221,204,1.4923,1.3337,0.7261,304.4292
1981Q3,221,203,1.3808,1.193,0.757,280.3024
1981Q4,221,205,1.642,1.518,0.698,336.61
1982Q1,221,205,1.6919,1.5844,0.6542,346.8395
1982Q2,221,210,1.6157,1.4682,0.6935,339.297
1982Q3,221,213,1.5755,1.4439,0.7399,335.5815
1982Q4,221,219,1.6677,1.4341,0.7787,365.2263
1983Q1,221,216,1.315,1.1884,0.6961,284.04
1983Q2,221,208,1.0211,0.8951,0.6469,212.3888
1983Q3,221,202,1.1607,1.0102,0.5531,234.4614
1983Q4,221,202,1.3092,1.1881,0.6748,264.4584
1984Q1,221,201,1.352,1.1762,0.8117,271.752
1984Q2,221,201,1.4254,1.0952,1.6888,286.5054
1984Q3,221,207,1.4303,0.9079,1.5486,296.0721
1984Q4,221,195,1.3136,0.8431,1.506,256.152
1985Q1,221,191,1.4215,0.8993,1.5783,271.5065
1985Q2,221,222,1.7742,1.3833,1.5909,393.8724
1985Q3,221,225,1.5906,1.1419,1.2275,357.885
1985Q4,221,222,1.7219,1.333,1.2308,382.2618
1986Q1,221,224,2.0212,1.4744,1.5283,452.7488
1986Q2,221,234,2.2734,1.795,1.5879,531.9756
1986Q3,221,240,2.4758,1.8289,1.6599,594.192
1986Q4,221,240,2.3819,1.5911,1.6846,571.656
1987Q1,221,231,2.0615,1.3176,1.6559,476.2065
1987Q2,221,225,1.8904,1.3476,1.6654,425.34
1987Q3,221,226,2.3883,1.2625,5.1141,539.7558
1987Q4,221,213,1.6963,1.3522,2.4628,361.3119
1988Q1,221,215,1.7583,1.2438,3.1835,378.0345
1988Q2,221,206,1.902,1.1457,4.221,391.812
1988Q3,221,207,1.8894,0.9573,4.3835,391.1058
1988Q4,221,203,1.7101,0.9412,3.4659,347.1503
1989Q1,221,198,1.4859,0.8679,2.9658,294.2082
1989Q2,221,193,1.8334,1.0663,3.5587,353.8462
1989Q3,221,191,1.8457,1.2029,3.8779,352.5287
1989Q4,221,199,1.9366,1.3485,4.019,385.3834
1990Q1,221,201,1.8601,1.3043,3.9084,373.8801
1990Q2,221,197,1.1489,1.0355,0.6213,226.3333
1990Q3,221,191,1.092,0.9123,0.7406,208.572
1990Q4,221,188,1.4229,1.2545,0.6172,267.5052
1991Q1,221,194,1.366,1.181,0.7117,265.004
1991Q2,221,196,1.4123,1.143,0.8541,276.8108
1991Q3,221,168,1.7586,1.2096,1.7048,295.4448
1991Q4,221,157,1.4185,1.2979,0.6611,222.7045
1992Q1,221,181,1.3076,1.1624,0.8029,236.6756
1992Q2,221,177,1.3714,1.2381,0.8926,242.7378
1992Q3,221,190,1.8378,1.3905,2.4043,349.182
1992Q4,221,204,1.7002,1.3215,2.3979,346.8408
1993Q1,221,219,1.5441,1.2584,1.0429,338.1579
1993Q2,221,247,1.5281,1.1399,1.0301,377.4407
1993Q3,221,245,1.5067,1.1195,1.0148,369.1415
1993Q4,221,241,1.5095,1.2014,0.9148,363.7895
1994Q1,221,243,1.4062,1.1534,1.0233,341.7066
1994Q2,221,240,1.4602,1.0924,1.1933,350.448
1994Q3,221,246,1.407,1.0864,1.1825,346.122
1994Q4,221,246,1.3369,1.0588,1.0819,328.8774
1995Q1,221,247,1.3649,1.0561,1.1103,337.1303
1995Q2,221,256,1.4001,1.0706,1.0804,358.4256
1995Q3,221,272,1.3025,0.9923,1.0269,354.28
1995Q4,221,291,1.4469,1.1181,1.101,421.0479
1996Q1,221,307,1.3718,1.0607,1.0031,421.1426
1996Q2,221,297,1.2589,0.9637,0.8809,373.8933
1996Q3,221,297,1.2063,0.8354,0.8463,358.2711
1996Q4,221,291,1.2121,0.8466,0.9515,352.7211
1997Q1,221,295,1.045,0.7023,0.8298,308.275
1997Q2,221,297,1.0188,0.6868,0.8287,302.5836
1997Q3,221,319,1.045,0.6506,0.9492,333.355
1997Q4,221,339,1.2217,0.8094,1.0106,414.1563
1998Q1,221,358,1.2902,0.8575,1.0234,461.8916
1998Q2,221,206,1.0555,0.8655,0.6054,217.433
1998Q3,221,214,1.4255,1.2901,0.6823,305.057
1998Q4,221,211,1.4947,1.3359,0.6686,315.3817
1999Q1,221,213,1.2818,1.125,0.685,273.0234
1999Q2,221,222,1.2681,1.1048,0.555,281.5182
1999Q3,221,194,1.4659,1.341,0.507,284.3846
1999Q4,221,191,1.4102,1.2964,0.4726,269.3482
2000Q1,221,204,1.5492,1.4135,0.6382,316.0368
2000Q2,221,224,1.9617,1.8325,0.7519,439.4208
2000Q3,221,267,1.9342,1.8066,0.6225,516.4314
2000Q4,221,301,2.2962,2.0423,1.0971,691.1562
2001Q1,221,336,2.3178,2.0191,1.2727,778.7808
2001Q2,221,421,2.2754,1.8356,1.9118,957.9434
2001Q3,221,485,2.2112,1.7004,1.4386,1072.432
2001Q4,221,518,2.3951,1.8656,1.367,1240.6618
2002Q1,221,527,2.8615,1.9063,2.87,1508.0105
2002Q2,221,561,3.2943,1.871,3.3764,1848.1023
2002Q3,221,542,5.8562,2.4262,6.8538,3174.0604
2002Q4,221,560,6.0152,2.5829,7.0653,3368.512
2003Q1,221,595,4.5943,1.851,6.181,2733.6085
2003Q2,221,638,2.7396,1.3252,3.1586,1747.8648
2003Q3,221,663,2.5933,1.3486,2.889,1719.3579
2003Q4,221,657,1.995,1.0637,2.4257,1310.715
2004Q1,221,664,1.9031,1.0624,2.2815,1263.6584
2004Q2,221,658,2.046,1.0738,3.1634,1346.268
2004Q3,221,628,1.8336,1.0585,2.889,1151.5008
2004Q4,221,643,1.4819,0.9027,2.4469,952.8617
2005Q1,221,530,1.5291,0.8055,2.4282,810.423
2005Q2,221,527,1.8477,0.9891,3.5546,973.7379
2005Q3,221,559,1.6264,0.9396,3.0664,909.1576
2005Q4,221,545,1.4206,1.04,2.0845,774.227
2006Q1,221,541,1.2254,1.0278,0.574,662.9414
2006Q2,221,534,1.2458,1.0593,0.536,665.2572
2006Q3,221,528,1.3122,1.1553,0.5775,692.8416
2006Q4,221,535,1.2138,1.0461,0.5814,649.383
2007Q1,221,531,1.1672,1.0458,0.5624,619.7832
2007Q2,221,510,1.1615,1.0545,0.5498,592.365
2007Q3,221,489,1.6761,1.452,0.7596,819.6129
2007Q4,221,480,1.9957,1.7913,0.7782,957.936
2008Q1,221,496,2.6008,2.3018,0.9712,1289.9968
2008Q2,221,504,2.5241,2.4095,0.7222,1272.1464
2008Q3,221,516,3.123,2.9274,1.0205,1611.468
2008Q4,221,504,6.1629,5.8197,2.0949,3106.1016
2009Q1,221,502,5.1327,4.9652,1.7482,2576.6154
2009Q2,221,519,4.0514,3.6191,1.7812,2102.6766
2009Q3,221,555,2.8098,2.3448,1.603,1559.439
2009Q4,221,554,2.4328,1.917,1.5194,1347.7712
2010Q1,221,548,2.1171,1.6466,1.6229,1160.1708
2010Q2,221,534,2.2938,1.6821,1.9579,1224.8892
2010Q3,221,538,2.3662,1.7035,2.0548,1273.0156
2010Q4,221,566,2.1667,1.5655,1.7229,1226.3522
2011Q1,221,577,1.9069,1.4682,1.3563,1100.2813
2011Q2,221,590,1.8662,1.3987,1.4035,1101.058
2011Q3,221,626,2.3206,1.6949,2.0582,1452.6956
2011Q4,221,638,2.4507,1.8495,2.1489,1563.5466
2012Q1,221,633,2.362,1.7151,2.5901,1495.146
2012Q2,221,671,2.3715,1.684,2.7522,1591.2765
2012Q3,221,692,2.2263,1.5695,2.9914,1540.5996
2012Q4,221,722,1.9899,1.345,3.1869,1436.7078
2013Q1,221,717,1.63,1.2456,1.7485,1168.71
2013Q2,221,668,1.6155,1.2963,1.353,1079.154
2013Q3,221,641,1.6667,1.2998,1.413,1068.3547
2013Q4,221,627,1.6222,1.2911,1.3358,1017.1194
2014Q1,221,626,1.4741,1.1202,1.3255,922.7866
2014Q2,221,613,1.3174,1.0661,1.1519,807.5662
2014Q3,221,587,1.3485,1.0602,1.1905,791.5695
2014Q4,221,519,1.6372,1.2838,1.8638,849.7068
2015Q1,221,499,1.7339,1.3085,1.9982,865.2161
2015Q2,221,489,1.7597,1.3828,1.9039,860.4933
2015Q3,221,455,2.2116,1.7024,2.2654,1006.278
2015Q4,221,438,2.4615,1.7312,2.5479,1078.137
2016Q1,221,142,3.1867,1.8721,3.8895,452.5114
1973Q1,236,3,0.9593,0.962,0.0756,2.8779
1973Q2,236,3,0.9397,0.9108,0.0842,2.8191
1973Q3,236,3,0.8471,0.8752,0.1426,2.5413
1973Q4,236,3,1.2227,1.1776,0.0915,3.6681
1974Q1,236,3,1.119,1.1007,0.075,3.357
1974Q2,236,3,1.1539,0.966,0.3373,3.4617
1974Q3,236,3,1.8939,1.8229,0.3018,5.6817
1974Q4,236,3,1.7294,1.7232,0.199,5.1882
1975Q1,236,3,1.1491,1.0971,0.1168,3.4473
1975Q2,236,6,1.0907,1.1075,0.1695,6.5442
1975Q3,236,6,1.0206,0.9869,0.1348,6.1236
1975Q4,236,6,0.837,0.8725,0.1579,5.022
1976Q1,236,6,0.7766,0.7718,0.1989,4.6596
1976Q2,236,6,0.8135,0.8238,0.1973,4.881
1976Q3,236,6,0.6662,0.6912,0.169,3.9972
1976Q4,236,6,0.7369,0.7006,0.2393,4.4214
1977Q1,236,6,0.7363,0.7291,0.1599,4.4178
1977Q2,236,6,0.6118,0.6036,0.1694,3.6708
1977Q3,236,6,0.6875,0.6714,0.1949,4.125
1977Q4,236,6,0.6632,0.6212,0.1767,3.9792
1978Q1,236,6,0.4974,0.498,0.1414,2.9844
1978Q2,236,6,0.4191,0.4202,0.1505,2.5146
1978Q3,236,6,0.3058,0.3078,0.1186,1.8348
1978Q4,236,6,0.245,0.2566,0.1163,1.47
1979Q1,236,6,0.3078,0.3103,0.0953,1.8468
1979Q2,236,6,0.3614,0.3861,0.1213,2.1684
1979Q3,236,6,0.242,0.2597,0.1233,1.452
1979Q4,236,4,0.2258,0.1957,0.1019,0.9032
1980Q1,236,6,0.2082,0.1874,0.144,1.2492
1980Q2,236,4,0.3744,0.4127,0.0964,1.4976
1980Q3,236,3,0.2294,0.2493,0.0965,0.6882
1980Q4,236,8,0.233,0.2243,0.1027,1.864
1981Q1,236,4,0.2061,0.2347,0.1062,0.8244
1981Q2,236,8,0.2908,0.2997,0.0669,2.3264
1981Q3,236,8,0.3084,0.2802,0.1837,2.4672
1981Q4,236,9,0.6525,0.6332,0.1444,5.8725
1982Q1,236,9,0.5684,0.5414,0.1419,5.1156
1982Q2,236,9,0.5967,0.5908,0.088,5.3703
1982Q3,236,9,0.58,0.5881,0.2064,5.22
1982Q4,236,9,0.4454,0.3976,0.2184,4.0086
1983Q1,236,9,0.3919,0.2837,0.2377,3.5271
1983Q2,236,8,0.267,0.2186,0.1302,2.136
1983Q3,236,9,0.3013,0.2781,0.0791,2.7117
1983Q4,236,9,0.3373,0.3738,0.1379,3.0357
1984Q1,236,9,0.4436,0.4751,0.0974,3.9924
1984Q2,236,7,0.3682,0.3404,0.1395,2.5774
1984Q3,236,9,0.3648,0.4234,0.1588,3.2832
1984Q4,236,8,0.2479,0.2416,0.1365,1.9832
1985Q1,236,9,0.308,0.3437,0.1363,2.772
1985Q2,236,9,0.3815,0.3962,0.1369,3.4335
1985Q3,236,9,0.419,0.415,0.1492,3.771
1985Q4,236,9,0.6083,0.5995,0.171,5.4747
1986Q1,236,9,0.9907,0.9249,0.6304,8.9163
1986Q2,236,9,1.1711,1.2691,0.5388,10.5399
1986Q3,236,9,1.3871,1.4408,0.6087,12.4839
1986Q4,236,9,1.3086,1.4411,0.6505,11.7774
1987Q1,236,9,1.1148,1.392,0.6569,10.0332
1987Q2,236,9,0.8594,0.8973,0.4225,7.7346
1987Q3,236,9,0.6403,0.6048,0.3706,5.7627
1987Q4,236,9,0.9249,0.8243,0.4632,8.3241
1988Q1,236,9,0.8645,0.677,0.5513,7.7805
1988Q2,236,9,0.5777,0.4763,0.3197,5.1993
1988Q3,236,9,0.5038,0.5133,0.2154,4.5342
1988Q4,236,9,0.7666,0.7558,0.3076,6.8994
1989Q1,236,9,0.8464,0.6628,0.3807,7.6176
1989Q2,236,9,1.0117,0.7984,0.4104,9.1053
1989Q3,236,9,1.1094,0.9295,0.5057,9.9846
1989Q4,236,9,1.2481,1.2502,0.4841,11.2329
1990Q1,236,9,0.8786,0.7001,0.4174,7.9074
1990Q2,236,9,0.8068,0.5684,0.4372,7.2612
1990Q3,236,9,0.8624,0.7939,0.3085,7.7616
1990Q4,236,9,1.0917,0.9788,0.3448,9.8253
1991Q1,236,11,1.1277,0.9871,0.4066,12.4047
1991Q2,236,14,1.0702,0.9385,0.3573,14.9828
1991Q3,236,15,1.2155,1.2143,0.4201,18.2325
1991Q4,236,15,1.5761,1.6387,0.5597,23.6415
1992Q1,236,15,1.4239,1.4762,0.5423,21.3585
1992Q2,236,15,1.4167,1.4506,0.5527,21.2505
1992Q3,236,19,2.3272,2.4274,1.4927,44.2168
1992Q4,236,21,2.733,2.5894,1.615,57.393
1993Q1,236,25,3.3782,3.2857,1.7503,84.455
1993Q2,236,27,3.7154,3.57,1.84,100.3158
1993Q3,236,30,4.0779,4.1417,1.9437,122.337
1993Q4,236,31,3.5458,3.749,1.7725,109.9198
1994Q1,236,35,3.1935,3.5557,1.7855,111.7725
1994Q2,236,35,3.1427,3.5477,1.6797,109.9945
1994Q3,236,40,3.2339,3.7164,2.0284,129.356
1994Q4,236,39,2.9067,2.9515,1.9219,113.3613
1995Q1,236,39,2.9953,2.7672,2.0537,116.8167
1995Q2,236,37,3.3114,3.841,2.0462,122.5218
1995Q3,236,36,3.1635,3.6042,1.8154,113.886
1995Q4,236,44,3.1355,3.6184,1.9783,137.962
1996Q1,236,47,2.8803,2.7701,1.7912,135.3741
1996Q2,236,48,2.6808,2.4573,1.5538,128.6784
1996Q3,236,51,2.6449,3.0549,1.4539,134.8899
1996Q4,236,50,2.6656,2.8985,1.6278,133.28
1997Q1,236,52,2.3499,2.3369,1.4011,122.1948
1997Q2,236,57,2.1959,1.9125,1.3586,125.1663
1997Q3,236,64,2.1031,1.8579,1.5383,134.5984
1997Q4,236,72,2.1499,2.0284,1.6713,154.7928
1998Q1,236,80,2.1952,2.0953,1.4051,175.616
1998Q2,236,51,1.9433,1.4162,0.9663,99.1083
1998Q3,236,55,2.8055,2.4399,1.2028,154.3025
1998Q4,236,55,3.0239,2.7225,1.1091,166.3145
1999Q1,236,61,2.5986,2.4623,0.9074,158.5146
1999Q2,236,64,2.4016,2.5295,0.7015,153.7024
1999Q3,236,52,2.7375,2.8397,0.7984,142.35
1999Q4,236,45,2.9886,2.8926,0.8494,134.487
2000Q1,236,46,3.3024,3.2228,1.0105,151.9104
2000Q2,236,49,3.8532,4.1329,0.8825,188.8068
2000Q3,236,58,3.6151,3.7138,0.6987,209.6758
2000Q4,236,63,4.1022,4.1673,0.8632,258.4386
2001Q1,236,72,3.6594,3.7751,0.8939,263.4768
2001Q2,236,75,3.2033,3.2138,0.7503,240.2475
2001Q3,236,85,3.7693,3.8171,1.2224,320.3905
2001Q4,236,81,3.8263,3.6507,1.129,309.9303
2002Q1,236,88,3.2158,3.0337,0.7498,282.9904
2002Q2,236,84,3.1224,3.2376,0.8477,262.2816
2002Q3,236,95,4.1919,4.6179,1.5358,398.2305
2002Q4,236,101,4.043,4.0835,1.206,408.343
2003Q1,236,117,3.3421,3.5886,1.2013,391.0257
2003Q2,236,128,2.7229,2.5488,1.2913,348.5312
2003Q3,236,134,2.4608,2.3145,1.0713,329.7472
2003Q4,236,138,1.911,1.4543,0.9324,263.718
2004Q1,236,146,1.9507,1.5095,1.0086,284.8022
2004Q2,236,151,1.8903,1.5837,0.8277,285.4353
2004Q3,236,166,1.7385,1.4288,0.8074,288.591
2004Q4,236,182,1.5999,1.3018,0.842,291.1818
2005Q1,236,173,1.5508,1.2614,0.7882,268.2884
2005Q2,236,178,1.7613,1.4604,0.7483,313.5114
2005Q3,236,193,1.749,1.4727,0.7377,337.557
